pseudo_name,a_0,ecutwfc,ecutrho_r,degauss,mixing_beta,conv_thr_o,n_k_points,cell_volume,pressure,total_energy,n_it,sim_time
Al.pz-vbc.UPF,7.57336683417085,60,4,0.02,0.7,-4,8,108.5943,-32.11,-4.19049909,3,3.72753024101257
Al.pz-vbc.UPF,7.57537688442211,60,4,0.02,0.7,-4,8,108.6808,-32.66,-4.1904801,3,3.68831872940063
Al.pz-vbc.UPF,7.57738693467337,60,4,0.02,0.7,-4,8,108.7673,-33.21,-4.19046078,3,3.68131875991821
Al.pz-vbc.UPF,7.57939698492462,60,4,0.02,0.7,-4,8,108.8539,-33.75,-4.19044113,3,3.74659109115601
Al.pz-vbc.UPF,7.58140703517588,60,4,0.02,0.7,-4,8,108.9405,-34.29,-4.19042114,3,3.69644784927368
Al.pz-vbc.UPF,7.58341708542713,60,4,0.02,0.7,-4,8,109.0272,-34.83,-4.19040083,3,3.70904493331909
Al.pz-vbc.UPF,7.58542713567839,60,4,0.02,0.7,-4,8,109.1139,-35.36,-4.19038019,3,3.70522713661194
Al.pz-vbc.UPF,7.58743718592965,60,4,0.02,0.7,-4,8,109.2007,-35.9,-4.19035923,3,3.69926571846008
Al.pz-vbc.UPF,7.58944723618091,60,4,0.02,0.7,-4,8,109.2875,-36.44,-4.19033794,3,3.75480651855469
Al.pz-vbc.UPF,7.59145728643216,60,4,0.02,0.7,-4,8,109.3743,-36.96,-4.19031632,3,3.6529848575592
Al.pz-vbc.UPF,7.59346733668342,60,4,0.02,0.7,-4,8,109.4612,-37.49,-4.19029438,3,3.68592119216919
Al.pz-vbc.UPF,7.59547738693467,60,4,0.02,0.7,-4,8,109.5482,-38.01,-4.19027212,3,3.77675676345825
Al.pz-vbc.UPF,7.59748743718593,60,4,0.02,0.7,-4,8,109.6352,-38.53,-4.19024954,3,3.72721886634827
Al.pz-vbc.UPF,7.59949748743719,60,4,0.02,0.7,-4,8,109.7222,-39.06,-4.19022663,3,3.62431383132935
Al.pz-vbc.UPF,7.60150753768844,60,4,0.02,0.7,-4,8,109.8093,-39.57,-4.1902034,3,3.62739157676697
Al.pz-vbc.UPF,7.6035175879397,60,4,0.02,0.7,-4,8,109.8965,-40.08,-4.19017986,3,3.74499559402466
Al.pz-vbc.UPF,7.60552763819096,60,4,0.02,0.7,-4,8,109.9836,-40.6,-4.190156,3,3.73120355606079
Al.pz-vbc.UPF,7.60753768844221,60,4,0.02,0.7,-4,8,110.0709,-41.11,-4.19013182,3,3.70207238197327
Al.pz-vbc.UPF,7.60954773869347,60,4,0.02,0.7,-4,8,110.1581,-41.62,-4.19010733,3,3.69658017158508
Al.pz-vbc.UPF,7.61155778894472,60,4,0.02,0.7,-4,8,110.2455,-42.13,-4.19008253,3,3.65918731689453
Al.pz-vbc.UPF,7.61356783919598,60,4,0.02,0.7,-4,8,110.3328,-42.63,-4.19005741,3,3.8050971031189
Al.pz-vbc.UPF,7.61557788944724,60,4,0.02,0.7,-4,8,110.4202,-43.13,-4.19003198,3,3.74009394645691
Al.pz-vbc.UPF,7.61758793969849,60,4,0.02,0.7,-4,8,110.5077,-43.63,-4.19000624,3,3.74581384658813
Al.pz-vbc.UPF,7.61959798994975,60,4,0.02,0.7,-4,8,110.5952,-44.13,-4.18998019,3,3.71278834342957
Al.pz-vbc.UPF,7.62160804020101,60,4,0.02,0.7,-4,8,110.6827,-44.62,-4.18995383,3,3.647869348526
Al.pz-vbc.UPF,7.62361809045226,60,4,0.02,0.7,-4,8,110.7703,-45.11,-4.18992716,3,3.6682243347168
Al.pz-vbc.UPF,7.62562814070352,60,4,0.02,0.7,-4,8,110.858,-45.6,-4.18990019,3,3.66963958740234
